SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Province/State_was_missing,ObservationDate_year,ObservationDate_month,ObservationDate_day,ObservationDate_day_of_week,Last Update_year,Last Update_month,Last Update_day,Last Update_day_of_week,Province/State_length,Province/State_word_count,Country/Region_length,Country/Region_word_count,SNo_binned,Confirmed_binned,Deaths_binned,Recovered_binned,ObservationDate_day_binned,Last Update_day_binned,Province/State_was_missing_encoded,ObservationDate_year_encoded,ObservationDate_month_encoded,ObservationDate_day_of_week_encoded,Last Update_year_encoded,Last Update_month_encoded,Last Update_day_of_week_encoded
7801,2020-03-22,Diamond Princess cruise ship,Others,2020-03-08 05:31:00,712.0,8.0,567.0,False,2020,3,22,6,2020,3,8,6,28,4,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7802,2020-03-22,Diamond Princess cruise ship,US,2020-03-08 05:31:00,49.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,28,4,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7803,2020-03-22,District of Columbia,US,2020-03-08 05:31:00,102.0,2.0,0.0,False,2020,3,22,6,2020,3,8,6,20,3,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7804,2020-03-22,External territories,Australia,2020-03-08 05:31:00,0.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,20,2,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7805,2020-03-22,Faroe Islands,Denmark,2020-03-08 05:31:00,115.0,0.0,3.0,False,2020,3,22,6,2020,3,8,6,13,2,7,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7806,2020-03-22,Florida,US,2020-03-08 05:31:00,1004.0,13.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7807,2020-03-22,French Guiana,France,2020-03-08 05:31:00,18.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,13,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7808,2020-03-22,French Polynesia,France,2020-03-08 05:31:00,15.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,16,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7809,2020-03-22,Fujian,Mainland China,2020-03-08 05:31:00,307.0,1.0,295.0,False,2020,3,22,6,2020,3,8,6,6,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7810,2020-03-22,Gansu,Mainland China,2020-03-08 05:31:00,136.0,2.0,114.0,False,2020,3,22,6,2020,3,8,6,5,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7811,2020-03-22,Georgia,US,2020-03-08 05:31:00,621.0,25.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7812,2020-03-22,Gibraltar,UK,2020-03-08 05:31:00,15.0,0.0,2.0,False,2020,3,22,6,2020,3,8,6,9,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7813,2020-03-22,Grand Princess,Canada,2020-03-08 05:31:00,13.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,14,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7814,2020-03-22,Grand Princess,US,2020-03-08 05:31:00,30.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,14,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7815,2020-03-22,Greenland,Denmark,2020-03-08 05:31:00,4.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,9,1,7,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7816,2020-03-22,Guadeloupe,France,2020-03-08 05:31:00,56.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,10,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7817,2020-03-22,Guam,US,2020-03-08 05:31:00,27.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,4,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7818,2020-03-22,Guangdong,Mainland China,2020-03-08 05:31:00,1407.0,8.0,1329.0,False,2020,3,22,6,2020,3,8,6,9,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7819,2020-03-22,Guangxi,Mainland China,2020-03-08 05:31:00,254.0,2.0,250.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7820,2020-03-22,Guizhou,Mainland China,2020-03-08 05:31:00,146.0,2.0,144.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7821,2020-03-22,Hainan,Mainland China,2020-03-08 05:31:00,168.0,6.0,161.0,False,2020,3,22,6,2020,3,8,6,6,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7822,2020-03-22,Hawaii,US,2020-03-08 05:31:00,53.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,6,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7823,2020-03-22,Hebei,Mainland China,2020-03-08 05:31:00,319.0,6.0,310.0,False,2020,3,22,6,2020,3,8,6,5,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7824,2020-03-22,Heilongjiang,Mainland China,2020-03-08 05:31:00,484.0,13.0,466.0,False,2020,3,22,6,2020,3,8,6,12,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7825,2020-03-22,Henan,Mainland China,2020-03-08 05:31:00,1273.0,22.0,1250.0,False,2020,3,22,6,2020,3,8,6,5,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7826,2020-03-22,Hong Kong,Hong Kong,2020-03-08 05:31:00,317.0,4.0,100.0,False,2020,3,22,6,2020,3,8,6,9,2,9,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7827,2020-03-22,Hubei,Mainland China,2020-03-08 05:31:00,67800.0,3144.0,59433.0,False,2020,3,22,6,2020,3,8,6,5,1,14,2,4,4,2,4,3,1,0,0,2,4,0,2,4
7828,2020-03-22,Hunan,Mainland China,2020-03-08 05:31:00,1018.0,4.0,1014.0,False,2020,3,22,6,2020,3,8,6,5,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7829,2020-03-22,Idaho,US,2020-03-08 05:31:00,42.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,5,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7830,2020-03-22,Illinois,US,2020-03-08 05:31:00,1049.0,9.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7831,2020-03-22,Indiana,US,2020-03-08 05:31:00,204.0,6.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7832,2020-03-22,Inner Mongolia,Mainland China,2020-03-08 05:31:00,75.0,1.0,74.0,False,2020,3,22,6,2020,3,8,6,14,2,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7833,2020-03-22,Iowa,US,2020-03-08 05:31:00,90.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,4,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7834,2020-03-22,Isle of Man,UK,2020-03-08 05:31:00,5.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,11,3,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7835,2020-03-22,Jervis Bay Territory,Australia,2020-03-08 05:31:00,0.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,20,3,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7836,2020-03-22,Jiangsu,Mainland China,2020-03-08 05:31:00,633.0,0.0,631.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7837,2020-03-22,Jiangxi,Mainland China,2020-03-08 05:31:00,936.0,1.0,934.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7838,2020-03-22,Jilin,Mainland China,2020-03-08 05:31:00,93.0,1.0,92.0,False,2020,3,22,6,2020,3,8,6,5,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7839,2020-03-22,Kansas,US,2020-03-08 05:31:00,65.0,2.0,0.0,False,2020,3,22,6,2020,3,8,6,6,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7840,2020-03-22,Kentucky,US,2020-03-08 05:31:00,103.0,3.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7841,2020-03-22,Liaoning,Mainland China,2020-03-08 05:31:00,126.0,2.0,124.0,False,2020,3,22,6,2020,3,8,6,8,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7842,2020-03-22,Louisiana,US,2020-03-08 05:31:00,837.0,20.0,0.0,False,2020,3,22,6,2020,3,8,6,9,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7843,2020-03-22,Macau,Macau,2020-03-08 05:31:00,20.0,0.0,10.0,False,2020,3,22,6,2020,3,8,6,5,1,5,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7844,2020-03-22,Maine,US,2020-03-08 05:31:00,89.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,5,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7845,2020-03-22,Manitoba,Canada,2020-03-08 05:31:00,20.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7846,2020-03-22,Martinique,France,2020-03-08 05:31:00,37.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,10,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7847,2020-03-22,Maryland,US,2020-03-08 05:31:00,244.0,3.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7848,2020-03-22,Massachusetts,US,2020-03-08 05:31:00,646.0,5.0,0.0,False,2020,3,22,6,2020,3,8,6,13,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7849,2020-03-22,Mayotte,France,2020-03-08 05:31:00,11.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7850,2020-03-22,Michigan,US,2020-03-08 05:31:00,1035.0,9.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7851,2020-03-22,Minnesota,US,2020-03-08 05:31:00,167.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,9,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7852,2020-03-22,Mississippi,US,2020-03-08 05:31:00,207.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,11,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7853,2020-03-22,Missouri,US,2020-03-08 05:31:00,87.0,3.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7854,2020-03-22,Montana,US,2020-03-08 05:31:00,34.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7855,2020-03-22,Montserrat,UK,2020-03-08 05:31:00,1.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,10,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7856,2020-03-22,Nebraska,US,2020-03-08 05:31:00,51.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7857,2020-03-22,Nevada,US,2020-03-08 05:31:00,190.0,2.0,0.0,False,2020,3,22,6,2020,3,8,6,6,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7858,2020-03-22,New Brunswick,Canada,2020-03-08 05:31:00,17.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,13,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7859,2020-03-22,New Caledonia,France,2020-03-08 05:31:00,4.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,13,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7860,2020-03-22,New Hampshire,US,2020-03-08 05:31:00,74.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,13,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7861,2020-03-22,New Jersey,US,2020-03-08 05:31:00,1914.0,20.0,0.0,False,2020,3,22,6,2020,3,8,6,10,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7862,2020-03-22,New Mexico,US,2020-03-08 05:31:00,57.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,10,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7863,2020-03-22,New South Wales,Australia,2020-03-08 05:31:00,669.0,6.0,4.0,False,2020,3,22,6,2020,3,8,6,15,3,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7864,2020-03-22,New York,US,2020-03-08 05:31:00,15800.0,117.0,0.0,False,2020,3,22,6,2020,3,8,6,8,2,2,1,4,1,0,0,3,1,0,0,2,4,0,2,4
7865,2020-03-22,Newfoundland and Labrador,Canada,2020-03-08 05:31:00,9.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,25,3,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7866,2020-03-22,Ningxia,Mainland China,2020-03-08 05:31:00,75.0,0.0,75.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7867,2020-03-22,North Carolina,US,2020-03-08 05:31:00,305.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,14,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7868,2020-03-22,North Dakota,US,2020-03-08 05:31:00,28.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,12,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7869,2020-03-22,Northern Mariana Islands,US,2020-03-08 05:31:00,0.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,24,3,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7870,2020-03-22,Northern Territory,Australia,2020-03-08 05:31:00,5.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,18,2,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7871,2020-03-22,Northwest Territories,Canada,2020-03-08 05:31:00,1.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,21,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7872,2020-03-22,Nova Scotia,Canada,2020-03-08 05:31:00,28.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,11,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7873,2020-03-22,Ohio,US,2020-03-08 05:31:00,356.0,3.0,0.0,False,2020,3,22,6,2020,3,8,6,4,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7874,2020-03-22,Oklahoma,US,2020-03-08 05:31:00,67.0,2.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7875,2020-03-22,Ontario,Canada,2020-03-08 05:31:00,425.0,5.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7876,2020-03-22,Oregon,US,2020-03-08 05:31:00,161.0,5.0,0.0,False,2020,3,22,6,2020,3,8,6,6,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7877,2020-03-22,Pennsylvania,US,2020-03-08 05:31:00,509.0,4.0,0.0,False,2020,3,22,6,2020,3,8,6,12,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7878,2020-03-22,Prince Edward Island,Canada,2020-03-08 05:31:00,3.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,20,3,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7879,2020-03-22,Puerto Rico,US,2020-03-08 05:31:00,23.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,11,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7880,2020-03-22,Qinghai,Mainland China,2020-03-08 05:31:00,18.0,0.0,18.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7881,2020-03-22,Quebec,Canada,2020-03-08 05:31:00,219.0,4.0,0.0,False,2020,3,22,6,2020,3,8,6,6,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7882,2020-03-22,Queensland,Australia,2020-03-08 05:31:00,259.0,0.0,8.0,False,2020,3,22,6,2020,3,8,6,10,1,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7883,2020-03-22,Reunion,France,2020-03-08 05:31:00,47.0,0.0,1.0,False,2020,3,22,6,2020,3,8,6,7,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7884,2020-03-22,Rhode Island,US,2020-03-08 05:31:00,83.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,12,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7885,2020-03-22,Saint Barthelemy,France,2020-03-08 05:31:00,3.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,16,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7886,2020-03-22,Saskatchewan,Canada,2020-03-08 05:31:00,52.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,12,1,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7887,2020-03-22,Shaanxi,Mainland China,2020-03-08 05:31:00,248.0,3.0,239.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7888,2020-03-22,Shandong,Mainland China,2020-03-08 05:31:00,766.0,7.0,750.0,False,2020,3,22,6,2020,3,8,6,8,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7889,2020-03-22,Shanghai,Mainland China,2020-03-08 05:31:00,394.0,4.0,328.0,False,2020,3,22,6,2020,3,8,6,8,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7890,2020-03-22,Shanxi,Mainland China,2020-03-08 05:31:00,133.0,0.0,133.0,False,2020,3,22,6,2020,3,8,6,6,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7891,2020-03-22,Sichuan,Mainland China,2020-03-08 05:31:00,543.0,3.0,536.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7892,2020-03-22,Sint Maarten,Netherlands,2020-03-08 05:31:00,1.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,12,2,11,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7893,2020-03-22,South Australia,Australia,2020-03-08 05:31:00,100.0,0.0,6.0,False,2020,3,22,6,2020,3,8,6,15,2,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7894,2020-03-22,South Carolina,US,2020-03-08 05:31:00,196.0,3.0,0.0,False,2020,3,22,6,2020,3,8,6,14,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7895,2020-03-22,South Dakota,US,2020-03-08 05:31:00,21.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,12,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7896,2020-03-22,St Martin,France,2020-03-08 05:31:00,5.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,9,2,6,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7897,2020-03-22,Tasmania,Australia,2020-03-08 05:31:00,22.0,0.0,3.0,False,2020,3,22,6,2020,3,8,6,8,1,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7898,2020-03-22,Tennessee,US,2020-03-08 05:31:00,505.0,2.0,0.0,False,2020,3,22,6,2020,3,8,6,9,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7899,2020-03-22,Texas,US,2020-03-08 05:31:00,643.0,7.0,0.0,False,2020,3,22,6,2020,3,8,6,5,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7900,2020-03-22,Tianjin,Mainland China,2020-03-08 05:31:00,137.0,3.0,133.0,False,2020,3,22,6,2020,3,8,6,7,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7901,2020-03-22,Tibet,Mainland China,2020-03-08 05:31:00,1.0,0.0,1.0,False,2020,3,22,6,2020,3,8,6,5,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7902,2020-03-22,Utah,US,2020-03-08 05:31:00,162.0,1.0,0.0,False,2020,3,22,6,2020,3,8,6,4,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7903,2020-03-22,Vermont,US,2020-03-08 05:31:00,52.0,2.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7904,2020-03-22,Victoria,Australia,2020-03-08 05:31:00,296.0,0.0,70.0,False,2020,3,22,6,2020,3,8,6,8,1,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7905,2020-03-22,Virgin Islands,US,2020-03-08 05:31:00,6.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,14,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7906,2020-03-22,Virginia,US,2020-03-08 05:31:00,220.0,6.0,0.0,False,2020,3,22,6,2020,3,8,6,8,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7907,2020-03-22,Washington,US,2020-03-08 05:31:00,1997.0,97.0,0.0,False,2020,3,22,6,2020,3,8,6,10,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7908,2020-03-22,West Virginia,US,2020-03-08 05:31:00,16.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,13,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7909,2020-03-22,Western Australia,Australia,2020-03-08 05:31:00,120.0,1.0,1.0,False,2020,3,22,6,2020,3,8,6,17,2,9,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7910,2020-03-22,Wisconsin,US,2020-03-08 05:31:00,381.0,4.0,0.0,False,2020,3,22,6,2020,3,8,6,9,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7911,2020-03-22,Wuhan Evacuee,US,2020-03-08 05:31:00,4.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,13,2,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7912,2020-03-22,Wyoming,US,2020-03-08 05:31:00,26.0,0.0,0.0,False,2020,3,22,6,2020,3,8,6,7,1,2,1,4,0,0,0,3,1,0,0,2,4,0,2,4
7913,2020-03-22,Xinjiang,Mainland China,2020-03-08 05:31:00,76.0,3.0,73.0,False,2020,3,22,6,2020,3,8,6,8,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7914,2020-03-22,Yunnan,Mainland China,2020-03-08 05:31:00,176.0,2.0,172.0,False,2020,3,22,6,2020,3,8,6,6,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7915,2020-03-22,Zhejiang,Mainland China,2020-03-08 05:31:00,1237.0,1.0,1219.0,False,2020,3,22,6,2020,3,8,6,8,1,14,2,4,0,0,0,3,1,0,0,2,4,0,2,4
7916,2020-03-23,Unknown,Afghanistan,2020-03-23 23:23:20,40.0,1.0,1.0,True,2020,3,23,0,2020,3,23,0,7,1,11,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7917,2020-03-23,Unknown,Albania,2020-03-23 23:23:20,104.0,4.0,2.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7918,2020-03-23,Unknown,Algeria,2020-03-23 23:23:20,230.0,17.0,65.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7919,2020-03-23,Unknown,Andorra,2020-03-23 23:23:20,133.0,1.0,1.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7920,2020-03-23,Unknown,Angola,2020-03-23 23:23:20,3.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,6,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7921,2020-03-23,Unknown,Antigua and Barbuda,2020-03-23 23:23:20,3.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,19,3,4,0,0,0,3,3,1,0,2,5,0,2,5
7922,2020-03-23,Unknown,Argentina,2020-03-23 23:23:20,266.0,4.0,27.0,True,2020,3,23,0,2020,3,23,0,7,1,9,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7923,2020-03-23,Unknown,Armenia,2020-03-23 23:23:20,235.0,0.0,2.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7924,2020-03-23,Unknown,Austria,2020-03-23 23:23:20,4474.0,21.0,9.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7925,2020-03-23,Unknown,Azerbaijan,2020-03-23 23:23:20,72.0,1.0,10.0,True,2020,3,23,0,2020,3,23,0,7,1,10,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7926,2020-03-23,Unknown,Bahamas,2020-03-23 23:23:20,4.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7927,2020-03-23,Unknown,Bahrain,2020-03-23 23:23:20,377.0,2.0,164.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7928,2020-03-23,Unknown,Bangladesh,2020-03-23 23:23:20,33.0,3.0,5.0,True,2020,3,23,0,2020,3,23,0,7,1,10,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7929,2020-03-23,Unknown,Barbados,2020-03-23 23:23:20,17.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,8,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7930,2020-03-23,Unknown,Belarus,2020-03-23 23:23:20,81.0,0.0,22.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7931,2020-03-23,Unknown,Belgium,2020-03-23 23:23:20,3743.0,88.0,401.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7932,2020-03-23,Unknown,Belize,2020-03-23 23:23:20,1.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,6,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7933,2020-03-23,Unknown,Benin,2020-03-23 23:23:20,5.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,5,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7934,2020-03-23,Unknown,Bhutan,2020-03-23 23:23:20,2.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,6,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7935,2020-03-23,Unknown,Bolivia,2020-03-23 23:23:20,27.0,0.0,0.0,True,2020,3,23,0,2020,3,23,0,7,1,7,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7936,2020-03-23,Unknown,Bosnia and Herzegovina,2020-03-23 23:23:20,132.0,1.0,2.0,True,2020,3,23,0,2020,3,23,0,7,1,22,3,4,0,0,0,3,3,1,0,2,5,0,2,5
7937,2020-03-23,Unknown,Brazil,2020-03-23 23:23:20,1924.0,34.0,2.0,True,2020,3,23,0,2020,3,23,0,7,1,6,1,4,0,0,0,3,3,1,0,2,5,0,2,5
7938,2020-03-23,Unknown,Brunei,2020-03-23 23:23:20,91.0,0.0,2.0,True,2020,3,23,0,2020,3,23,0,7,1,6,1,4,0,0,0,3,3,1,0,2,5,0,2,5
